,tconst,ordering,nconst,category,job,characters
21209854,tt14602326,6,nm0057321,writer,teleplay by,\N
21209855,tt14602326,7,nm8566357,writer,teleplay by,\N
21209856,tt14602326,8,nm0507355,writer,story by,\N
21209857,tt14602326,9,nm0001345,writer,based on his Muppets,\N
22002023,tt1485796,6,nm0081081,writer,screenplay by,\N
22002024,tt1485796,7,nm0174374,writer,screenplay by,\N
24325620,tt1571313,5,nm0189137,writer,creator,\N
24325629,tt1571313,6,nm0389668,writer,creator,\N
24954076,tt1604171,6,nm2251854,writer,written by,\N
27323131,tt1790809,10,nm0064181,writer,based on characters created by,\N
27323138,tt1790809,7,nm0622288,writer,screenplay by,\N
27323139,tt1790809,8,nm0744429,writer,story by,\N
27323140,tt1790809,9,nm0254645,writer,based on characters created by,\N
28052944,tt1843230,5,nm0395271,writer,created by,\N
28052945,tt1843230,6,nm0457736,writer,created by,\N
28083757,tt1846442,6,nm0578850,writer,teleplay by,\N
28083758,tt1846442,7,nm0115114,writer,teleplay by,\N
28083759,tt1846442,8,nm4671079,writer,story by,\N
28285529,tt1865769,5,nm0250518,writer,created by,\N
28285530,tt1865769,6,nm0048832,writer,created by,\N
28285531,tt1865769,7,nm0891291,writer,created by,\N
30865568,tt2140373,6,nm0545150,writer,written by,\N
30865569,tt2140373,7,nm0810055,writer,written by,\N
31411368,tt2252938,5,nm0566833,writer,creator,\N
33463452,tt2980706,6,nm0397377,writer,story and screenplay by,\N
33693391,tt3089630,6,nm1379619,writer,based on the novel by,\N
33693392,tt3089630,7,nm0566100,writer,screenplay by,\N
33693393,tt3089630,8,nm0574217,writer,screenplay by,\N
34010034,tt3228774,10,nm1587813,writer,story by,\N
34010040,tt3228774,6,nm1401416,writer,screenplay by,\N
34010041,tt3228774,7,nm1110111,writer,screenplay by,\N
34010042,tt3228774,8,nm0112459,writer,story by,\N
34010043,tt3228774,9,nm0545150,writer,story by,\N
37565229,tt4777008,10,nm0052520,writer,"based on: characters from Disney's ""Sleeping Beauty"", story",\N
37565235,tt4777008,6,nm0941314,writer,written by,\N
37565236,tt4777008,7,nm1406764,writer,written by,\N
37565237,tt4777008,8,nm2873116,writer,written by,\N
37565238,tt4777008,9,nm0674518,writer,"based on: characters from ""La Belle Au Bois Dormant"" written by",\N
37707233,tt4846340,6,nm2284377,writer,screenplay by,\N
37707234,tt4846340,7,nm7446421,writer,based on the book by,\N
38261410,tt5104604,6,nm0178910,writer,story by,\N
38261411,tt5104604,7,nm0005403,writer,story by,\N
38261412,tt5104604,8,nm1440081,writer,story by,\N
43080434,tt7146812,6,nm1291392,writer,original story by,\N
43080435,tt7146812,7,nm3268751,writer,original story by,\N
46226380,tt8336340,5,nm2608366,writer,developed by,\N
46226381,tt8336340,6,nm1396048,writer,created by,\N
46226382,tt8336340,7,nm1848009,writer,developed by,\N
48048964,tt8980868,6,nm2689816,writer,story,\N
48048965,tt8980868,7,nm2394516,writer,story,\N
847070,tt0098999,6,nm2832163,writer,Subtitles,\N
847071,tt0098999,7,nm0434318,writer,dialogue,\N
847072,tt0098999,8,nm0765454,writer,screenplay,\N
873732,tt0102065,7,nm0399737,writer,characters,\N
873733,tt0102065,8,nm0192090,writer,story,\N
873734,tt0102065,9,nm0630012,writer,screenplay,\N
879557,tt0102744,6,nm0384398,writer,written by,\N
918590,tt0107311,6,nm0445474,writer,screenplay,\N
918591,tt0107311,7,nm0659238,writer,dialogue,\N
925745,tt0108162,6,nm0505615,writer,novel,\N
925746,tt0108162,7,nm0000390,writer,screenplay,\N
999846,tt0116996,10,nm0766921,writer,trading card series,\N
999852,tt0116996,6,nm0114083,writer,trading card series,\N
999853,tt0116996,7,nm0312481,writer,trading card series,\N
999854,tt0116996,8,nm0940071,writer,trading card series,\N
999855,tt0116996,9,nm0694035,writer,trading card series,\N
1006319,tt0117765,6,nm0382437,writer,book,\N
1013106,tt0118571,6,nm0549256,writer,written by,\N
1122440,tt0134084,6,nm0932078,writer,characters,\N
1122441,tt0134084,7,nm0472567,writer,written by,\N
1437163,tt0181739,7,nm0405190,writer,written by,\N
1461851,tt0185183,6,nm0541720,writer,screenplay,\N
1461852,tt0185183,7,nm0788526,writer,screenplay,\N
1461853,tt0185183,8,nm0399196,writer,novel,\N
1498397,tt0190332,6,nm0910924,writer,screenplay by,\N
1498398,tt0190332,7,nm0770005,writer,screenplay by,\N
1498399,tt0190332,8,nm0874631,writer,screenplay by,\N
1498400,tt0190332,9,nm0238893,writer,based on the book by,\N
2175054,tt0295178,6,nm0567112,writer,written by,\N
2515244,tt0347436,5,nm0101991,writer,screenplay,\N
2515245,tt0347436,6,nm1622375,writer,adaptation,\N
2515246,tt0347436,7,nm0866058,writer,novel,\N
2652749,tt0369436,6,nm0020820,writer,screenplay,\N
2652750,tt0369436,7,nm0933128,writer,screenplay,\N
2652751,tt0369436,8,nm0524190,writer,screenplay,\N
2652752,tt0369436,9,nm0601859,writer,screenplay,\N
2675403,tt0373074,5,nm0874683,writer,written by,\N
2675404,tt0373074,6,nm0403230,writer,written by,\N
2675405,tt0373074,7,nm0151013,writer,written by,\N
2707035,tt0377818,6,nm0907296,writer,based on characters created by,\N
2707036,tt0377818,7,nm1016088,writer,screenplay by,\N
2707037,tt0377818,8,nm1627554,writer,story by,\N
3067509,tt0431308,6,nm0737216,writer,screenplay,\N
3067510,tt0431308,7,nm1754499,writer,novel,\N
3237651,tt0456149,6,nm1146102,writer,\N,\N
3246650,tt0457433,6,nm0464548,writer,screenplay,\N
3246651,tt0457433,7,nm0092578,writer,story,\N
3281364,tt0462482,6,nm0455590,writer,written by,\N
3385102,tt0478087,6,nm13204541,writer,screenplay,\N
3385103,tt0478087,7,nm1615610,writer,screenplay,\N
3385104,tt0478087,8,nm0583826,writer,"book ""Bringing Down the House: The Inside Story of Six M.I.T. Students Who Took Vegas for Millions""",\N
5801909,tt0780567,6,nm0004412,writer,written by,\N
5801910,tt0780567,7,nm0558533,writer,written by,\N
6023322,tt0811066,6,nm1330994,writer,\N,\N
6023323,tt0811066,7,nm2632735,writer,Dialogue,\N
6783028,tt0914376,5,nm1895871,writer,developed by,\N
6783029,tt0914376,6,nm1943168,writer,developed by,\N
9577325,tt10627720,6,nm10847687,writer,story,\N
14648693,tt1219342,6,nm0650089,writer,screenplay,\N
14648694,tt1219342,7,nm2145339,writer,screenplay,\N
14648695,tt1219342,8,nm0489691,writer,"novels ""Guardians of Ga'Hoole""",\N
15295198,tt12411074,5,nm1782844,writer,creator,\N
17440672,tt1315981,6,nm0410877,writer,novel,\N
17440673,tt1315981,7,nm3179694,writer,written for the screen by,\N
17809554,tt13318052,6,nm4395704,writer,\N,\N
20136681,tt14252964,5,nm2182068,writer,created by,\N
20136682,tt14252964,6,nm2099207,writer,created by,\N
22536046,tt1504320,6,nm0782436,writer,screenplay,\N
23214003,tt1528406,5,nm2539064,writer,creator,\N
23214006,tt1528406,6,nm0812228,writer,developed by,\N
23924303,tt1552211,6,nm2244980,writer,written by,\N
23924304,tt1552211,7,nm3559500,writer,based on the Radical Publishing graphic novel created by,\N
23924305,tt1552211,8,nm11515938,writer,based on the Radical Publishing graphic novel created by,\N
25093013,tt1613750,7,nm0803931,writer,written by,\N
25846760,tt1648186,6,nm1319618,writer,written by,\N
25846761,tt1648186,7,nm1276348,writer,written by,\N
25846762,tt1648186,8,nm0039328,writer,written by,\N
29645889,tt1999167,6,nm4874963,writer,screenplay,\N
29645890,tt1999167,7,nm1618263,writer,manga,\N
30865568,tt2140373,6,nm0545150,writer,written by,\N
30865569,tt2140373,7,nm0810055,writer,written by,\N
31028167,tt2172584,6,nm0905818,writer,screenplay,\N
31102245,tt2186933,6,nm4856427,writer,\N,\N
32299506,tt2467046,6,nm0482510,writer,screenplay,\N
32299507,tt2467046,7,nm1146036,writer,screenplay,\N
32299508,tt2467046,8,nm0481542,writer,novel,\N
32299509,tt2467046,9,nm0420874,writer,novel,\N
32316577,tt2473602,6,nm0125336,writer,screenplay,\N
32316578,tt2473602,7,nm3890871,writer,screenplay,\N
32316579,tt2473602,8,nm0047076,writer,story,\N
32889728,tt2720826,6,nm0729151,writer,written by,\N
32889729,tt2720826,7,nm0929349,writer,written by,\N
32889730,tt2720826,8,nm5099091,writer,"based on the article ""Bruce Lee's Toughest Fight"" by",\N
33882160,tt3169770,6,nm1157609,writer,\N,\N
34307255,tt3352390,6,nm0050722,writer,written by,\N
34307256,tt3352390,7,nm2279441,writer,written by,\N
34423921,tt3398976,5,nm7362281,writer,"development support: Afternoon Magazine, Kodansha Ltd.",\N
34423922,tt3398976,6,nm7362280,writer,"development support: Afternoon Magazine, Kodansha Ltd.",\N
34740997,tt3532628,6,nm0471392,writer,created by,\N
34740998,tt3532628,7,nm1912955,writer,written by,\N
34740999,tt3532628,8,nm3160583,writer,story editor,\N
34741000,tt3532628,9,nm2749064,writer,story editor,\N
34763163,tt3544734,10,nm1289517,writer,\N,\N
34763169,tt3544734,6,nm7457660,writer,"based on the novel ""Boys Are Dogs"" by",\N
34763170,tt3544734,7,nm2785000,writer,teleplay,\N
34763171,tt3544734,8,nm1103326,writer,teleplay,\N
34763172,tt3544734,9,nm5266906,writer,television story by,\N
35499218,tt3848888,6,nm3258929,writer,co-writer,\N
35499219,tt3848888,7,nm0223606,writer,dialogue,\N
35866948,tt4030600,6,nm0672103,writer,screenplay by,\N
35866949,tt4030600,7,nm6765196,writer,"based on ""The Bridge to Body Island"" by",\N
37569811,tt4779326,5,nm4928977,writer,written by,\N
37864873,tt4919484,6,nm0951592,writer,written by,\N
38316876,tt5126922,6,nm4570486,writer,"based on the book ""The Pirates of Somalia: Inside Their Hidden World"" by",\N
38460415,tt5189894,6,nm7754516,writer,novel,\N
38479630,tt5197860,5,nm2516963,writer,creator,\N
39478265,tt5639446,6,nm2154927,writer,\N,\N
39478266,tt5639446,7,nm3226031,writer,\N,\N
40234687,tt5946128,6,nm13597298,writer,\N,\N
40234688,tt5946128,7,nm3613395,writer,\N,\N
40881836,tt6214928,6,nm0000175,writer,novella,\N
40995195,tt6259380,6,nm2425790,writer,screenplay by,\N
41317246,tt6402468,6,nm0392668,writer,scenario,\N
41599579,tt6522546,6,nm2701239,writer,hindi dialogue,\N
41784788,tt6595896,6,nm0795575,writer,earlier screenplay,\N
41784789,tt6595896,7,nm0846969,writer,concept,\N
41784790,tt6595896,8,nm1316290,writer,screenplay,\N
42455705,tt6892462,6,nm4080102,writer,adaptation,\N
42455706,tt6892462,7,nm4380548,writer,adaptation,\N
42534180,tt6927152,6,nm1369364,writer,\N,\N
42534181,tt6927152,7,nm2008414,writer,\N,\N
42534182,tt6927152,8,nm5434379,writer,\N,\N
43508211,tt7315484,6,nm1139317,writer,screenplay by,\N
43508212,tt7315484,7,nm0886749,writer,screenplay by,\N
43508213,tt7315484,8,nm2423304,writer,based on the novel by,\N
44222040,tt7605074,10,nm11224439,writer,\N,\N
44222046,tt7605074,6,nm4069148,writer,\N,\N
44222047,tt7605074,7,nm9400701,writer,\N,\N
44222048,tt7605074,8,nm9400700,writer,\N,\N
44222049,tt7605074,9,nm9400702,writer,\N,\N
45328203,tt8009744,6,nm1440919,writer,written by,\N
45601218,tt8110640,6,nm2309496,writer,written by,\N
45601219,tt8110640,7,nm2205460,writer,written by,\N
47222126,tt8688814,5,nm1132209,writer,created by,\N
47222127,tt8688814,6,nm2541892,writer,created by,\N
47369662,tt8741648,5,nm0204030,writer,created by,\N
48822816,tt9251798,5,nm6306573,writer,storyline,\N
48822817,tt9251798,6,nm0696769,writer,creator,\N
49335384,tt9425132,5,nm0075666,writer,created by,\N
50309374,tt9760504,6,nm1757129,writer,screen story,\N
50486014,tt9820352,6,nm1906725,writer,Writer,\N
612863,tt0072562,5,nm0584427,writer,writer,\N
703601,tt0082782,6,nm0589357,writer,story concept,\N
703602,tt0082782,7,nm0063583,writer,written by,\N
802873,tt0094006,6,nm0000455,writer,written by,\N
825411,tt0096542,5,nm0075276,writer,created by,\N
825412,tt0096542,6,nm0093748,writer,created by,\N
825413,tt0096542,7,nm0777209,writer,created by,\N
846543,tt0098936,5,nm0004111,writer,showrunner,\N
846544,tt0098936,6,nm0000186,writer,showrunner,\N
846654,tt0098948,5,nm0029628,writer,created by,\N
846655,tt0098948,6,nm0143517,writer,created by,\N
846656,tt0098948,7,nm0497115,writer,created by,\N
886089,tt0103491,5,nm0823015,writer,created by,\N
931856,tt0108872,5,nm0392848,writer,created by,\N
943279,tt0110216,6,nm0905458,writer,written by,\N
943280,tt0110216,7,nm0175620,writer,written by,\N
1016974,tt0119008,6,nm0685587,writer,"book ""Donnie Brasco: My Undercover Life in the Mafia""",\N
1016975,tt0119008,7,nm0940361,writer,"book ""Donnie Brasco: My Undercover Life in the Mafia""",\N
1016976,tt0119008,8,nm0001921,writer,screenplay,\N
1087596,tt0128445,6,nm0005562,writer,written by,\N
1198249,tt0145487,6,nm0498278,writer,Marvel comic book,\N
1198250,tt0145487,7,nm0228492,writer,Marvel comic book,\N
1198251,tt0145487,8,nm0462895,writer,screenplay,\N
1808526,tt0239195,5,nm0663789,writer,creator,\N
2114721,tt0286486,5,nm0752841,writer,created by,\N
2458610,tt0338096,6,nm1568308,writer,story,\N
2458611,tt0338096,7,nm0755969,writer,story,\N
2458612,tt0338096,8,nm0945026,writer,screenplay,\N
2458613,tt0338096,9,nm0002982,writer,screenplay,\N
2500443,tt0345061,6,nm0101639,writer,writer,\N
2646574,tt0368530,5,nm0777043,writer,created by,\N
2924420,tt0410975,5,nm0156100,writer,created by,\N
3099880,tt0435961,5,nm0631488,writer,creator,\N
3268820,tt0460627,5,nm0361274,writer,created by,\N
3281473,tt0462499,5,nm0599393,writer,written by,\N
3281474,tt0462499,6,nm0606251,writer,character,\N
3463688,tt0490668,6,nm0738899,writer,\N,\N
3463689,tt0490668,7,nm9261564,writer,creator,\N
5651589,tt0758745,5,nm0000916,writer,developed for television by,\N
6002304,tt0808151,6,nm0462895,writer,screenplay,\N
6002305,tt0808151,7,nm0326040,writer,screenplay,\N
6002306,tt0808151,8,nm1467010,writer,novel,\N
7206519,tt0974613,6,nm0939606,writer,screenplay,\N
7206520,tt0974613,7,nm0772384,writer,short story,\N
13438462,tt11794642,5,nm0005082,writer,created by,\N
13808185,tt1191056,5,nm0242472,writer,conceived by,\N
14455781,tt1213012,7,nm1558946,writer,based on a story by,\N
14455792,tt1213012,8,nm0219270,writer,screenplay by,\N
14988779,tt12306692,5,nm1004299,writer,created by,\N
14988780,tt12306692,6,nm0614682,writer,created by,\N
19719319,tt1411598,5,nm0242472,writer,conceived by,\N
20615882,tt1441109,5,nm0081334,writer,created by,\N
20615885,tt1441109,6,nm0492639,writer,created by,\N
22127715,tt1489887,6,nm1054604,writer,written by,\N
22127716,tt1489887,7,nm2873539,writer,written by,\N
22127718,tt1489887,8,nm2573005,writer,written by,\N
22127719,tt1489887,9,nm4199289,writer,written by,\N
23921880,tt1552112,5,nm0132319,writer,creator,\N
24633754,tt1582457,5,nm0001403,writer,creator,\N
24657829,tt1583421,6,nm1014201,writer,written by,\N
24657830,tt1583421,7,nm1116660,writer,written by,\N
26373499,tt1694020,6,nm1557594,writer,written by,\N
26373500,tt1694020,7,nm9209737,writer,collaborating writer,\N
27178801,tt1772379,5,nm2113666,writer,creator,\N
27220835,tt1778304,7,nm0484907,writer,written by,\N
27220836,tt1778304,8,nm2305431,writer,"film ""Paranormal Activity""",\N
27583095,tt1821681,5,nm0471352,writer,created by,\N
28150524,tt1853739,6,nm1440023,writer,written by,\N
29144695,tt1951264,6,nm0064479,writer,screenplay,\N
29144696,tt1951264,7,nm1578335,writer,screenplay,\N
29144705,tt1951264,8,nm1056741,writer,"novel ""Catching Fire""",\N
30600304,tt2094064,6,nm0000636,writer,based on the play by,\N
30643075,tt2100546,10,nm0841532,writer,based on the characters created by,\N
30643081,tt2100546,6,nm3508936,writer,based on the characters created by,\N
30643082,tt2100546,7,nm0310087,writer,based on the characters created by,\N
30643083,tt2100546,8,nm0363958,writer,\N,\N
30643084,tt2100546,9,nm0718514,writer,\N,\N
30758566,tt2118624,6,nm4784201,writer,written by,\N
30758567,tt2118624,7,nm0588679,writer,written by,\N
31288420,tt2226342,5,nm0156100,writer,created for American television by,\N
31333294,tt2235759,5,nm1110111,writer,created by,\N
32596906,tt2586120,6,nm0081179,writer,\N,\N
32596907,tt2586120,7,nm4380548,writer,\N,\N
32758418,tt2654620,5,nm0868219,writer,created by,\N
32758419,tt2654620,6,nm2353561,writer,created by,\N
32772359,tt2660806,5,nm0743048,writer,created by,\N
32772360,tt2660806,6,nm0331212,writer,created by,\N
32772361,tt2660806,7,nm0521143,writer,created by,\N
32852850,tt2705602,5,nm1882744,writer,created by,\N
32852851,tt2705602,6,nm0999606,writer,created by,\N
32852852,tt2705602,7,nm0614414,writer,created by,\N
33077200,tt2802850,5,nm1279638,writer,created for television by,\N
33203380,tt2861424,5,nm1363595,writer,created by,\N
34217165,tt3316796,10,nm1383735,writer,written by,\N
34217171,tt3316796,6,nm0001104,writer,creator,\N
34217172,tt3316796,7,nm3079117,writer,based on the series of graphic novels by,\N
34217173,tt3316796,8,nm3877885,writer,based on the series of graphic novels by,\N
34217174,tt3316796,9,nm1891501,writer,based on the series of graphic novels by,\N
35522948,tt3859272,6,nm3273770,writer,\N,\N
35522949,tt3859272,7,nm6016499,writer,based on an original screenplay by,\N
35904760,tt4047038,5,nm0484840,writer,created for television by,\N
36230467,tt4189492,5,nm2919995,writer,based on the book by,\N
36493163,tt4307902,5,nm6204450,writer,created by,\N
36493164,tt4307902,6,nm6144403,writer,created by,\N
36493165,tt4307902,7,nm0831557,writer,created by,\N
36754499,tt4419214,5,nm1148550,writer,created for television by,\N
37028932,tt4536768,6,nm2380520,writer,\N,\N
37831240,tt4903242,5,nm1200650,writer,created by,\N
38149829,tt5056196,5,nm1729294,writer,developed by,\N
38149830,tt5056196,6,nm2391575,writer,developed by,\N
38232673,tt5093026,6,nm3360706,writer,screenplay by,\N
38232674,tt5093026,7,nm0153508,writer,"based upon the books ""Papillon"" and ""Banco"" by",\N
38232675,tt5093026,8,nm0874308,writer,"based upon the 1973 screenplay ""Papillon"" by",\N
38232676,tt5093026,9,nm0783913,writer,"based upon the 1973 screenplay ""Papillon"" by",\N
40675378,tt6128254,5,nm8492187,writer,created by,\N
41100471,tt6304046,6,nm1258777,writer,screenplay,\N
41422445,tt6450804,10,nm0251050,writer,story by,\N
41422451,tt6450804,6,nm0275286,writer,screenplay by,\N
41422452,tt6450804,7,nm1221634,writer,screenplay by,\N
41422453,tt6450804,8,nm0712753,writer,screenplay by,\N
41422454,tt6450804,9,nm0000116,writer,story by,\N
41470868,tt6470478,5,nm0794914,writer,developed by,\N
41666695,tt6548228,5,nm2212280,writer,created by,\N
41666696,tt6548228,6,nm1933058,writer,created by,\N
42190441,tt6768578,10,nm4461870,writer,collaborating writer,\N
42190447,tt6768578,6,nm0158323,writer,story,\N
42190448,tt6768578,7,nm0309979,writer,story,\N
42190449,tt6768578,8,nm3583024,writer,collaborating writer,\N
42190450,tt6768578,9,nm4462605,writer,collaborating writer,\N
42742148,tt7018644,5,nm1244069,writer,created by,\N
42742149,tt7018644,6,nm0932831,writer,created by,\N
42899041,tt7078658,6,nm1104036,writer,written by,\N
42899042,tt7078658,7,nm2366133,writer,additional material by,\N
42899043,tt7078658,8,nm0733988,writer,additional material by,\N
43316935,tt7242816,5,nm2207641,writer,created by,\N
43316936,tt7242816,6,nm0569838,writer,created by,\N
44182502,tt7589524,7,nm0554167,writer,poem,\N
44250425,tt7616148,6,nm6152442,writer,screenplay by,\N
45542383,tt8089526,10,nm5212440,writer,story editor,\N
45542389,tt8089526,6,nm0329634,writer,created by,\N
45542390,tt8089526,7,nm1321658,writer,created by,\N
45542391,tt8089526,8,nm1472469,writer,written by,\N
45542392,tt8089526,9,nm3194501,writer,executive story editor,\N
47148513,tt8663516,6,nm4167257,writer,screenplay by,\N
47148514,tt8663516,7,nm0238841,writer,"based on ""Child's Play"" screenplay by",\N
47148515,tt8663516,8,nm0480843,writer,"based on ""Child's Play"" screenplay by",\N
47148516,tt8663516,9,nm0276169,writer,"based on ""Child's Play"" screenplay by",\N
48736218,tt9223870,5,nm3468121,writer,based upon comix by,\N
48736219,tt9223870,6,nm1187871,writer,developed by,\N
49313599,tt9418572,5,nm2057975,writer,created by,\N
